timestamp,store_id,product_id,city,channel,promo_flag,price,discount,units,temperature,stock,revenue
2024-05-02,114,1038,milan,Online,0,25.21,,5.0,16.9,58,103.42
2024-05-02,118,1071,Rome,Retail,0,43.77,0.131,3.0,14.1,61,111.0
2024-05-02,100,1024,rome,Online,1,23.68,,8.0,22.6,45,153.43
2024-05-02,116,1076,milan,Wholesale,1,45.88,0.259,7.0,21.7,61,237.04
2024-05-02,116,1031,Rome,Online,0,,0.367,7.0,8.7,82,124.22
2024-05-02,102,1058,milan,Online,1,23.46,0.375,11.0,15.8,55,154.31
2024-05-02,111,1062,rome,Wholesale,0,33.89,0.127,8.0,9.8,50,237.06
2024-05-02,105,1037,milan,Retail,1,13.47,,14.0,6.3,28,159.84
2024-05-03,110,1091,milan,Online,0,71.44,0.279,8.0,16.8,54,403.67
2024-05-03,102,1052,Milan ,Retail,0,31.16,0.258,16.0,,35,372.82
2024-05-03,107,1093,,Retail,0,37.8,0.062,6.0,,50,214.31
2024-05-03,113,1066,milan,Online,1,15.99,0.247,9.0,7.2,36,103.35
2024-05-03,113,1027,turin,Online,1,52.0,0.056,10.0,10.0,35,523.21
2024-05-03,109,1002,Milan ,Retail,1,25.23,,14.0,28.2,48,283.6
2024-05-03,101,1097,,Online,1,18.95,0.149,15.0,12.7,78,233.07
2024-05-03,113,1079,milan,Online,0,44.59,0.095,5.0,,40,214.11
2024-05-03,108,1021,,Online,1,18.66,0.214,17.0,29.9,34,253.3
2024-05-03,102,1095,turin,Online,1,28.83,0.331,12.0,17.1,84,241.65
2024-05-03,107,1037,milan,Retail,0,29.03,0.195,8.0,14.7,42,177.72
2024-05-03,115,1071,N/A,Online,0,47.17,0.049,5.0,13.1,47,245.36
2024-05-03,101,1071, naples,Retail,0,45.71,,4.0,11.3,48,139.92
2024-05-03,105,1061,rome,Online,1,30.95,0.168,15.0,17.0,57,401.56
2024-05-03,111,1056,Turin,Online,1,29.43,0.327,10.0,20.4,34,204.4
2024-05-03,104,1005,,Online,1,19.15,0.315,17.0,21.1,46,221.06
2024-05-04,101,1077, naples,Retail,1,31.43,0.3,10.0,5.4,55,229.29
2024-05-04,115,1031,rome,Wholesale,1,64.57,,,28.6,50,724.66
2024-05-04,104,1098,Turin,Online,1,26.38,0.063,17.0,16.8,37,419.41
2024-05-04,114,1009,turin,Online,1,17.91,0.048,12.0,20.5,33,213.2
2024-05-04,111,1002,N/A,Retail,0,15.89,,2.0,23.4,57,32.87
2024-05-04,103,1058,turin,Retail,0,19.89,0.254,6.0,15.4,44,92.76
2024-05-04,114,1075,rome,Online,0,11.94,0.101,9.0,21.5,69,86.04
2024-05-04,110,1048,,Retail,1,52.06,0.184,15.0,19.0,48,662.61
2024-05-04,115,1058,milan,Retail,0,67.43,0.153,12.0,16.0,56,693.46
2024-05-04,105,1030,rome,Online,0,29.06,0.066,9.0,18.6,59,260.74
2024-05-04,113,1092, naples,Online,0,36.49,0.229,10.0,14.1,56,280.47
2024-05-04,117,1068,Naples,Online,0,35.88,0.229,10.0,12.2,38,250.36
2024-05-04,111,1061,milan,Retail,0,31.53,0.379,7.0,19.0,62,136.8
2024-05-04,110,1051,Turin,Retail,0,19.48,0.073,10.0,19.1,61,167.1
2024-05-05,112,1088,Rome,Online,0,31.46,,7.0,19.8,40,180.94
2024-05-05,110,1040, naples,Online,0,31.44,0.05,9.0,28.0,43,254.73
2024-05-05,115,1030,N/A,Online,0,23.47,0.064,8.0,20.2,53,187.49
2024-05-05,114,1084,Rome,Retail,0,35.41,0.079,9.0,15.5,58,294.92
2024-05-05,114,1083,milan,Online,0,23.69,0.099,12.0,19.5,43,229.72
2024-05-05,103,1021,Milan ,Online,0,,,8.0,33.8,53,278.54
2024-05-05,110,1003,,Online,0,31.78,0.094,11.0,10.2,39,353.82
2024-05-05,118,1012,milan,Online,0,35.5,0.244,12.0,30.0,47,309.93
2024-05-05,114,1044,Rome,Online,1,24.07,0.112,11.0,20.9,47,219.9
2024-05-05,103,1041, naples,Online,0,42.66,,11.0,18.6,82,338.72
2024-05-05,112,1048, naples,Online,0,23.46,0.212,7.0,16.0,63,115.49
2024-05-05,118,1019,milan,Retail,0,34.51,,14.0,15.1,48,373.34
2024-05-05,101,1076,,Online,0,20.32,0.151,7.0,6.2,51,116.5
2024-05-05,113,1080,Rome,Online,0,38.35,0.324,5.0,19.2,42,124.62
2024-05-05,103,1053,,Retail,0,20.07,0.173,,24.2,46,212.04
2024-05-05,115,1035,Milan ,Online,0,54.65,,8.0,17.0,51,409.0
2024-05-06,119,1096,Rome,Retail,0,42.61,0.212,7.0,14.9,42,230.87
2024-05-06,113,1000, naples,Online,0,24.43,0.114,7.0,12.8,56,147.54
2024-05-06,114,1014,Rome,Online,1,28.29,0.144,17.0,18.5,56,390.15
2024-05-06,102,1076,turin,Online,0,21.14,0.329,5.0,22.0,85,72.5
2024-05-06,107,1016,rome,Online,1,21.5,0.295,17.0,25.2,15,244.63
2024-05-06,115,1023,rome,Retail,0,28.9,0.138,4.0,4.9,45,97.08
2024-05-06,109,1057,turin,Online,0,28.01,0.208,8.0,,38,186.91
2024-05-06,103,1071,,Online,0,39.4,0.232,9.0,,11,253.09
2024-05-07,117,1090, naples,Online,1,,0.215,14.0,9.8,55,187.38
2024-05-07,101,1022,Milan ,Online,0,17.3,0.267,10.0,,47,122.91
2024-05-07,116,1045,Milan ,Online,0,26.16,0.202,8.0,23.3,60,165.78
2024-05-07,112,1071,milan,Online,0,29.72,0.078,5.0,17.4,61,139.58
2024-05-07,103,1007,milan,Online,0,12.32,0.033,2.0,18.5,36,23.66
2024-05-07,110,1058,Naples,Retail,1,24.74,0.094,16.0,,43,359.04
2024-05-07,106,1089,N/A,Online,0,33.25,0.066,8.0,14.2,69,268.3
2024-05-07,111,1058,rome,Retail,0,20.88,0.125,13.0,20.1,21,242.97
2024-05-07,109,1012,rome,Retail,0,16.68,0.118,10.0,23.4,43,144.19
2024-05-07,106,1038,milan,Online,0,40.64,0.385,11.0,15.5,49,273.72
2024-05-07,112,1027,Rome,Retail,0,19.41,0.308,9.0,,40,119.31
2024-05-07,106,1088,,Retail,0,30.76,0.33,3.0,18.2,45,64.23
2024-05-07,116,1060,,Online,0,28.68,0.145,8.0,17.9,69,209.43
2024-05-07,109,1015,turin,Wholesale,1,25.58,0.171,11.0,27.9,65,231.56
2024-05-07,109,1001,,Online,0,31.65,0.301,9.0,3.6,30,186.46
2024-05-08,103,1081,N/A,Online,1,37.58,0.195,11.0,0.8,62,352.22
2024-05-08,119,1016, naples,Retail,0,42.44,0.092,6.0,24.2,52,220.84
2024-05-08,103,1029, naples,Online,0,38.82,0.06,6.0,16.1,61,219.93
2024-05-08,106,1012,Milan ,Online,0,32.15,0.023,5.0,21.2,68,136.07
2024-05-08,100,1095, naples,Online,1,25.09,0.172,15.0,18.1,55,300.69
2024-05-08,111,1092,,Retail,0,33.05,0.18,8.0,21.3,76,224.68
2024-05-08,112,1093,milan,Retail,0,14.59,,11.0,22.8,71,133.09
2024-05-08,109,1081,,Retail,0,26.47,0.033,8.0,25.4,72,194.28
2024-05-08,114,1012,Rome,Wholesale,1,29.35,0.269,15.0,21.0,47,327.47
2024-05-08,112,1042,N/A,Online,0,55.76,0.306,7.0,26.0,53,237.13
2024-05-08,108,1084,,Online,0,30.49,0.145,10.0,14.3,48,245.82
2024-05-08,108,1093,turin,Retail,0,30.99,0.273,9.0,21.0,39,193.56
2024-05-08,114,1020,turin,Retail,1,29.82,0.158,14.0,8.2,66,368.14
2024-05-08,109,1054, naples,Online,1,32.84,0.131,15.0,13.2,59,421.1
2024-05-08,109,1080,N/A,Online,0,17.42,0.07,,22.9,41,82.75
2024-05-08,107,1039,,Retail,0,28.94,0.041,4.0,23.4,55,114.81
2024-05-08,115,1082,Turin,Wholesale,1,19.53,0.051,17.0,16.7,30,314.68
2024-05-09,116,1014,turin,Retail,1,23.98,0.341,7.0,26.4,9,117.65
2024-05-09,104,1072,turin,Online,0,22.95,0.045,11.0,,54,230.6
2024-05-09,103,1051,N/A,Wholesale,1,22.91,0.147,11.0,25.1,75,216.94
2024-05-09,117,1073,Naples,Retail,0,27.18,0.222,9.0,16.7,40,170.35
2024-05-09,118,1094,N/A,Online,0,44.45,0.224,12.0,,46,427.07
2024-05-09,103,1052, naples,Retail,1,33.06,0.138,11.0,10.9,37,322.2
2024-05-09,106,1086,milan,Retail,0,31.68,0.166,11.0,14.6,49,284.37
2024-05-09,109,1051,Rome,Wholesale,1,32.09,0.12,12.0,10.7,44,328.44
2024-05-09,117,1029, naples,Retail,0,24.18,0.321,6.0,11.1,49,103.75
2024-05-09,118,1032,Milan ,Retail,0,30.44,0.142,9.0,21.6,34,228.36
2024-05-09,103,1056,milan,Retail,1,12.09,0.144,16.0,14.1,46,173.48
2024-05-09,109,1051, naples,Online,0,24.68,0.046,,2.6,37,91.71
2024-05-09,100,1008,milan,Retail,0,,0.103,8.0,20.0,17,182.38
2024-05-09,117,1053,rome,Retail,1,22.81,0.057,14.0,13.6,60,281.53
2024-05-09,104,1000,Turin,Wholesale,0,47.72,0.096,7.0,27.5,53,293.21
2024-05-09,114,1043,,Online,0,35.05,0.062,9.0,,50,297.43
2024-05-09,116,1098,turin,Retail,1,52.26,0.081,18.0,5.8,55,948.48
2024-05-09,102,1074,,Online,0,36.44,0.335,6.0,16.2,26,154.15
2024-05-09,111,1097,turin,Retail,1,40.76,0.189,10.0,10.5,70,324.73
2024-05-09,101,1079,rome,Retail,1,40.06,0.163,16.0,11.1,48,571.19
2024-05-09,100,1008,turin,Online,0,40.23,0.385,10.0,15.8,65,244.68
2024-05-09,116,1031,turin,Online,0,18.43,0.176,12.0,16.9,28,188.7
2024-05-09,115,1014,Rome,Online,1,18.57,0.137,10.0,15.8,44,158.52
2024-05-09,104,1011,milan,Online,0,47.2,,,,76,382.31
2024-05-09,114,1096,turin,Retail,0,16.0,0.249,11.0,22.2,61,128.81
2024-05-10,102,1077,milan,Online,0,37.11,0.05,8.0,16.6,29,256.09
2024-05-10,106,1056,turin,Online,0,34.53,0.12,7.0,19.7,58,207.22
2024-05-10,110,1007,Milan ,Online,0,,0.155,3.0,23.7,40,66.47
2024-05-10,109,1071,Naples,Online,1,48.93,0.081,10.0,13.8,32,456.78
2024-05-10,108,1026, naples,Retail,1,26.24,0.353,14.0,18.0,40,247.21
2024-05-10,113,1061,milan,Online,0,32.24,0.103,13.0,18.6,52,367.68
2024-05-10,112,1011,Rome,Retail,0,16.6,0.1,12.0,8.2,51,166.98
2024-05-10,101,1064,turin,Online,0,35.11,0.169,11.0,2.9,36,337.18
2024-05-10,102,1041,N/A,Online,0,34.34,0.123,2.0,,47,59.07
2024-05-10,106,1061,,Online,1,15.25,0.246,13.0,10.6,34,158.03
2024-05-10,117,1010, naples,Retail,1,17.66,0.178,11.0,29.3,48,161.97
2024-05-10,102,1042,turin,Retail,1,45.91,0.218,12.0,22.9,55,471.06
2024-05-10,109,1094,rome,Wholesale,0,34.84,0.248,10.0,10.8,25,259.31
2024-05-10,106,1016,Rome,Retail,0,38.06,0.409,8.0,5.4,31,161.48
2024-05-10,108,1096,Milan ,Online,0,,0.492,11.0,9.3,40,155.25
2024-05-10,116,1031,Naples,Retail,0,15.39,0.125,5.0,18.7,57,64.08
2024-05-10,110,1092,rome,Wholesale,0,24.42,,9.0,15.9,32,194.79
2024-05-11,106,1084,milan,Online,1,24.5,0.449,,22.9,61,100.59
2024-05-11,113,1084,turin,Online,1,32.34,0.306,10.0,10.5,32,227.53
2024-05-11,118,1039,turin,Retail,1,14.82,0.128,16.0,21.3,35,199.41
2024-05-11,103,1022,Rome,Online,1,28.07,0.207,13.0,20.3,43,289.84
2024-05-11,105,1055,milan,Wholesale,0,18.63,0.4,10.0,26.8,41,111.93
2024-05-11,109,1005, naples,Online,0,26.78,0.119,7.0,19.3,37,149.56
2024-05-11,106,1085, naples,Online,0,26.68,0.414,10.0,11.9,29,163.06
2024-05-11,112,1049,turin,Wholesale,0,27.57,,7.0,27.3,26,190.32
2024-05-11,113,1036,rome,Retail,0,32.54,0.09,5.0,16.1,61,145.35
2024-05-11,103,1063,turin,Online,1,57.84,0.388,13.0,15.1,49,465.42
2024-05-11,107,1053,N/A,Wholesale,0,,0.187,7.0,18.8,74,116.45
2024-05-11,104,1071,rome,Online,0,59.4,0.155,8.0,26.4,49,439.88
2024-05-11,100,1048,,Online,0,30.3,0.021,11.0,25.4,55,341.37
2024-05-11,103,1098,Rome,Wholesale,0,23.11,0.312,10.0,22.0,70,154.82
2024-05-11,102,1010,rome,Online,0,33.86,,10.0,24.2,58,252.77
2024-05-12,108,1087, naples,Online,0,16.52,0.286,6.0,20.9,44,69.03
2024-05-12,107,1048,milan,Online,0,15.75,0.183,8.0,11.5,41,98.99
2024-05-12,100,1020,milan,Retail,1,16.43,0.125,6.0,24.6,55,88.03
2024-05-12,105,1065, naples,Online,0,25.04,0.253,6.0,0.7,57,109.54
2024-05-12,108,1062,Turin,Retail,0,30.81,0.049,9.0,17.8,56,240.21
2024-05-12,106,1082,,Retail,0,16.09,0.033,10.0,18.3,47,152.2
2024-05-12,103,1027,turin,Online,1,49.84,0.302,15.0,33.2,43,502.67
2024-05-12,112,1016,milan,Retail,0,46.55,0.283,7.0,11.2,57,243.19
2024-05-12,116,1005,turin,Retail,1,26.46,0.202,17.0,25.0,48,395.18
2024-05-12,101,1018,turin,Online,1,,0.324,13.0,19.5,29,134.12
2024-05-12,104,1055,N/A,Online,1,30.98,0.26,13.0,15.6,39,299.49
2024-05-12,111,1027,N/A,Online,0,15.15,0.028,9.0,4.9,33,127.22
2024-05-12,107,1065,N/A,Retail,0,40.53,0.478,4.0,19.5,55,87.45
2024-05-12,105,1037, naples,Retail,0,32.69,0.279,7.0,19.6,39,163.16
2024-05-12,107,1036,turin,Online,0,36.45,0.339,5.0,16.2,82,120.69
2024-05-13,117,1067,rome,Online,0,32.21,0.233,8.0,29.5,58,205.85
2024-05-13,102,1085,,Online,1,52.0,0.367,12.0,26.0,74,407.08
2024-05-13,111,1089,Milan ,Retail,1,19.9,0.129,12.0,,74,205.08
2024-05-13,102,1048,milan,Online,0,24.35,0.184,10.0,25.8,44,206.53
2024-05-13,105,1042,Milan ,Retail,0,27.95,0.073,9.0,,66,252.99
2024-05-13,101,1035,Turin,Online,1,37.23,0.337,12.0,13.4,51,300.78
2024-05-13,111,1057, naples,Retail,0,36.3,0.184,12.0,10.8,67,364.75
2024-05-13,101,1012, naples,Online,0,23.58,0.172,9.0,9.5,28,180.93
2024-05-13,105,1051,,Retail,0,19.44,0.157,7.0,25.1,55,108.72
2024-05-13,116,1057,,Online,1,22.37,0.204,13.0,15.6,55,237.06
2024-05-13,102,1031,rome,Retail,0,25.64,0.103,5.0,13.0,70,114.2
2024-05-13,101,1080,rome,Online,1,,,8.0,24.7,33,249.11
2024-05-13,119,1099,N/A,Online,0,28.87,0.19,10.0,15.8,46,235.51
2024-05-13,107,1059,,Online,0,50.51,0.219,6.0,10.7,53,230.71
2024-05-13,111,1082,Naples,Retail,0,16.94,0.105,10.0,28.5,56,149.19
2024-05-13,103,1057,turin,Online,0,48.45,0.249,8.0,25.4,78,316.21
2024-05-14,104,1098,rome,Online,0,37.98,0.147,8.0,13.5,54,298.09
2024-05-14,112,1055,N/A,Retail,0,18.82,0.189,9.0,12.7,57,140.12
2024-05-14,114,1027,turin,Retail,1,14.63,0.272,18.0,16.8,63,185.04
2024-05-14,115,1000, naples,Online,0,26.55,0.313,7.0,22.6,52,118.95
2024-05-14,109,1041,,Retail,1,32.46,0.064,11.0,26.0,39,326.19
2024-05-14,115,1081,,Online,1,40.1,0.18,10.0,10.4,38,329.78
2024-05-14,111,1047,turin,Retail,1,18.39,0.068,13.0,6.6,61,217.07
2024-05-14,116,1039,Milan ,Retail,1,21.22,0.062,13.0,16.6,47,243.09
2024-05-14,115,1096,turin,Online,0,38.91,0.011,9.0,10.5,33,352.87
2024-05-14,111,1062,turin,Retail,0,23.11,0.331,11.0,16.1,34,167.18
2024-05-14,107,1075, naples,Online,1,30.3,0.438,13.0,13.8,51,218.6
2024-05-14,119,1071,turin,Retail,1,23.97,0.085,7.0,6.6,58,156.32
2024-05-15,102,1087,Naples,Retail,1,43.21,0.131,13.0,29.9,62,480.34
2024-05-15,115,1079,,Wholesale,0,30.18,0.139,6.0,18.9,53,184.15
2024-05-15,112,1003,,Online,0,24.09,0.382,14.0,24.1,29,214.44
2024-05-15,118,1037,milan,Online,0,23.44,0.197,8.0,2.6,40,139.83
2024-05-15,107,1026,Milan ,Online,1,31.64,0.107,17.0,12.8,21,498.8
2024-05-15,104,1008,turin,Wholesale,0,30.94,0.077,6.0,13.3,72,176.71
2024-05-15,119,1015,turin,Retail,0,24.62,0.53,4.0,25.0,19,47.13
2024-05-15,107,1055,N/A,Retail,0,44.31,0.204,10.0,29.9,54,377.85
2024-05-15,111,1075,turin,Online,0,32.9,0.309,9.0,9.7,62,209.14
2024-05-15,100,1030, naples,Retail,0,18.85,0.324,7.0,19.1,61,84.92
2024-05-15,119,1087,,Retail,1,,0.365,13.0,27.0,79,341.72
2024-05-15,105,1013,rome,Retail,1,20.07,0.439,14.0,13.2,37,154.83
2024-05-15,117,1024,N/A,Online,0,21.44,0.167,5.0,12.6,43,93.26
2024-05-15,107,1033,,Online,0,20.61,0.397,10.0,21.6,20,119.15
2024-05-15,106,1066,turin,Retail,1,27.69,,12.0,6.8,52,290.41
2024-05-15,100,1023,turin,Retail,0,24.92,0.596,14.0,3.7,36,159.74
2024-05-15,115,1072,turin,Online,1,0.0,0.131,10.0,-3.7,61,190.12
2024-05-16,111,1025,Milan ,Retail,0,19.48,0.107,8.0,22.8,39,134.82
2024-05-16,105,1019, naples,Online,0,47.36,0.248,6.0,27.6,55,184.09
2024-05-16,119,1063,,Retail,0,42.61,0.229,15.0,18.1,75,470.71
2024-05-16,101,1009,N/A,Online,1,38.22,0.026,17.0,25.1,38,607.51
2024-05-16,113,1082,,Online,0,30.95,0.133,11.0,3.0,70,294.82
2024-05-16,103,1066,,Online,0,22.22,0.428,9.0,22.2,23,113.32
2024-05-16,100,1023, naples,Online,0,25.39,0.259,7.0,19.0,56,134.45
2024-05-16,117,1004,Naples,Online,0,25.24,0.045,13.0,11.9,56,293.42
2024-05-16,112,1066,Turin,Retail,0,26.2,0.476,6.0,20.5,45,88.04
2024-05-16,101,1057,Naples,Online,0,20.81,0.289,10.0,30.6,61,156.82
2024-05-16,108,1026,,Online,0,41.32,0.122,8.0,24.4,54,276.94
2024-05-16,101,1079,turin,Online,0,,0.214,2.0,13.7,55,67.14
2024-05-16,108,1014, naples,Online,0,21.61,0.375,13.0,13.8,40,164.26
2024-05-16,100,1034,milan,Online,0,22.55,0.207,13.0,20.9,44,221.5
2024-05-16,110,1075, naples,Online,0,26.39,0.107,2.0,22.2,64,44.99
2024-05-16,102,1052,,Retail,0,28.37,0.208,10.0,12.4,35,217.61
2024-05-17,119,1043,Turin,Online,0,30.21,,8.0,30.5,41,167.56
2024-05-17,103,1025,rome,Retail,0,27.69,0.214,6.0,17.6,28,127.62
2024-05-17,117,1046,rome,Online,0,26.92,0.247,8.0,26.0,48,168.07
2024-05-17,105,1033,Milan ,Online,0,10.33,0.309,3.0,15.6,80,21.1
2024-05-17,102,1086,milan,Online,0,24.0,0.011,13.0,33.3,57,357.76
2024-05-17,110,1094,rome,Retail,0,28.69,0.316,96.0,20.5,31,126.1
2024-05-17,114,1049,N/A,Retail,0,25.14,0.188,6.0,5.1,71,130.36
2024-05-17,104,1083,Turin,Retail,1,35.82,0.114,12.0,12.0,34,363.0
2024-05-17,119,1011,turin,Online,1,34.11,0.231,9.0,21.3,63,232.06
2024-05-17,109,1086,Turin,Retail,0,30.56,0.157,11.0,28.7,48,276.67
2024-05-17,111,1003,rome,Online,0,41.83,0.153,6.0,,57,201.03
2024-05-17,114,1086,N/A,Online,1,48.5,0.274,10.0,9.5,66,388.37
2024-05-18,116,1047,,Retail,1,51.01,0.063,14.0,17.4,27,705.4
2024-05-18,109,1054,rome,Online,0,14.77,0.387,9.0,20.7,45,80.72
2024-05-18,105,1000,Naples,Wholesale,0,28.07,0.222,,23.7,62,222.97
2024-05-18,117,1088,milan,Online,0,43.04,0.225,13.0,28.1,47,9584.74
2024-05-18,112,1065,turin,Wholesale,0,22.75,0.101,8.0,26.8,41,155.61
2024-05-18,102,1029,Rome,Retail,0,43.5,0.036,11.0,17.7,47,479.33
2024-05-18,109,1002,Turin,Retail,0,33.18,0.145,8.0,6.5,41,4561.6
2024-05-18,113,1020, naples,Online,1,26.67,0.222,13.0,24.6,43,262.69
2024-05-18,105,1088,Milan ,Online,0,21.4,0.242,14.0,14.5,71,213.95
2024-05-19,102,1083,turin,Wholesale,0,70.43,0.308,3.0,29.3,44,150.56
2024-05-19,115,1048,rome,Online,0,31.49,0.032,7.0,22.6,70,212.58
2024-05-19,106,1085, naples,Retail,0,16.11,0.294,7.0,16.5,66,76.2
2024-05-19,119,1084,milan,Wholesale,0,21.3,0.235,6.0,32.8,57,103.66
2024-05-19,113,1061,turin,Online,0,22.37,0.334,7.0,21.2,41,105.03
2024-05-19,108,1096,turin,Retail,0,40.68,0.049,6.0,26.6,53,211.7
2024-05-19,114,1037,Rome,Retail,0,39.43,0.215,6.0,12.8,51,199.38
2024-05-19,102,1014,,Online,1,21.47,0.258,16.0,11.2,41,235.84
2024-05-19,101,1051,N/A,Online,0,51.82,0.344,8.0,2.8,51,264.92
2024-05-19,101,1078,turin,Online,0,24.42,0.189,6.0,24.4,42,119.06
2024-05-19,102,1045,turin,Online,0,22.36,0.132,12.0,15.9,77,219.33
2024-05-20,117,1024,rome,Retail,0,11.15,0.358,11.0,34.3,33,78.12
2024-05-20,113,1020,,Online,0,0.0,0.036,5.0,20.1,60,131.55
2024-05-20,119,1087,Milan ,Wholesale,0,38.4,0.238,3.0,20.2,50,93.85
2024-05-20,117,1004,Milan ,Online,0,26.64,0.28,7.0,27.7,61,139.74
2024-05-20,109,1069,,Retail,0,44.4,0.205,6.0,16.6,62,222.31
2024-05-20,101,1046,turin,Retail,1,23.81,0.184,10.0,14.6,67,205.19
2024-05-20,100,1086, naples,Online,0,27.89,0.078,7.0,9.7,44,188.44
2024-05-20,103,1067,rome,Online,0,31.78,,9.0,18.4,27,230.76
2024-05-20,113,1090,turin,Retail,0,27.48,0.096,12.0,20.7,89,292.96
2024-05-20,100,1017,milan,Retail,1,12.78,0.24,12.0,14.4,45,112.25
2024-05-20,113,1020,milan,Online,0,40.06,0.092,11.0,27.9,27,388.55
2024-05-20,115,1091,milan,Online,0,29.27,,5.0,4.3,54,115.24
2024-05-20,113,1098, naples,Online,1,51.28,0.158,17.0,23.5,47,760.7
2024-05-20,119,1085,turin,Online,0,28.75,0.488,10.0,10.6,62,150.14
2024-05-20,102,1022,milan,Retail,0,46.56,0.164,15.0,23.7,49,587.53
2024-05-20,102,1063,turin,Retail,0,26.48,0.132,6.0,19.0,69,135.42
2024-05-20,108,1066,rome,Online,1,54.13,0.164,13.0,19.0,46,600.11
2024-05-20,105,1039,turin,Wholesale,1,42.01,0.115,13.0,21.9,31,486.55
2024-05-20,112,1009,,Online,1,33.79,0.247,12.0,23.5,59,303.01
2024-05-20,101,1088,turin,Retail,1,,0.126,17.0,16.0,32,158.55
2024-05-21,107,1051,,Online,1,32.36,0.048,12.0,20.6,52,368.58
2024-05-21,101,1071,,Online,0,,0.239,6.0,23.0,66,211.69
2024-05-21,103,1074, naples,Online,1,24.53,0.228,13.0,29.0,40,257.66
2024-05-21,114,1060,turin,Online,0,15.44,,9.0,21.6,59,112.4
2024-05-21,103,1063,N/A,Retail,0,20.95,0.465,12.0,15.4,54,138.14
2024-05-21,112,1004,Rome,Retail,0,,0.573,8.0,31.2,41,74.25
2024-05-21,111,1052,rome,Online,0,37.15,0.125,9.0,,71,304.09
2024-05-21,112,1054,,Retail,1,,0.241,10.0,25.0,59,488.65
2024-05-21,113,1036,,Online,0,39.12,0.171,7.0,20.0,69,236.32
2024-05-21,119,1055,rome,Retail,0,27.1,0.013,,17.7,39,224.81
2024-05-21,117,1058, naples,Online,0,21.87,0.328,4.0,7.2,52,62.3
2024-05-22,105,1092,Turin,Online,1,52.12,0.083,14.0,26.5,66,666.09
2024-05-22,110,1068,Naples,Online,0,29.29,0.126,9.0,-3.5,51,237.8
2024-05-22,101,1072,turin,Retail,0,25.95,0.077,7.0,19.5,76,175.41
2024-05-22,118,1058,Turin,Retail,0,27.31,0.053,8.0,16.0,41,200.03
2024-05-22,118,1001,turin,Online,0,32.52,0.131,6.0,21.7,51,157.91
2024-05-22,104,1064,Naples,Online,0,27.16,0.079,5.0,16.2,63,128.32
2024-05-22,118,1059,Turin,Online,0,21.43,0.32,15.0,,57,226.9
2024-05-22,101,1050,turin,Retail,1,45.04,0.103,8.0,14.4,55,341.47
2024-05-22,109,1029,turin,Retail,0,25.41,0.142,8.0,18.9,56,174.6
2024-05-22,101,1010,Rome,Online,0,29.64,0.029,12.0,,21,347.48
2024-05-22,110,1091, naples,Online,0,28.08,0.011,11.0,17.7,47,306.95
2024-05-22,117,1075,,Retail,0,31.22,0.392,6.0,12.2,54,110.84
2024-05-22,114,1038,milan,Online,0,17.15,0.157,7.0,30.4,56,105.25
2024-05-22,108,1089,rome,Online,0,17.29,0.235,6.0,6.9,37,81.87
2024-05-22,118,1076, naples,Online,0,26.93,0.189,16.0,11.4,54,347.76
2024-05-22,108,1071,N/A,Online,1,61.57,,10.0,,57,489.77
2024-05-22,102,1062,Milan ,Online,0,23.23,0.404,3.0,,54,41.21
2024-05-23,108,1063,rome,Retail,0,,0.036,6.0,,50,172.77
2024-05-23,113,1060,milan,Online,0,0.0,0.597,2.0,18.0,37,15.94
2024-05-23,118,1053,turin,Retail,0,34.17,0.173,10.0,12.7,39,262.92
2024-05-23,106,1091,rome,Online,0,23.5,0.053,6.0,15.4,54,133.55
2024-05-23,115,1093,Rome,Retail,0,17.44,0.262,7.0,22.5,19,88.48
2024-05-23,115,1072, naples,Retail,1,22.62,0.276,99.0,2.6,67,180.84
2024-05-23,100,1094,N/A,Retail,0,22.27,0.335,8.0,10.2,44,115.36
2024-05-23,103,1057, naples,Online,0,36.47,0.252,9.0,15.6,56,257.24
2024-05-23,103,1084,Milan ,Online,1,19.66,0.124,13.0,19.5,67,222.73
2024-05-23,106,1055, naples,Online,0,24.22,0.168,5.0,17.7,32,101.2
2024-05-23,107,1033,,Retail,1,26.22,0.155,12.0,19.7,56,269.49
2024-05-23,116,1030,turin,Online,0,20.56,0.382,6.0,17.1,46,76.62
2024-05-23,104,1051,,Wholesale,0,19.21,0.074,6.0,23.0,24,99.51
2024-05-23,106,1088,N/A,Wholesale,0,24.47,0.425,11.0,15.9,73,147.86
2024-05-23,119,1075,milan,Online,1,26.26,0.093,11.0,12.8,35,250.98
2024-05-23,119,1000,turin,Wholesale,1,27.19,,13.0,9.4,68,245.71
2024-05-23,103,1054,rome,Online,0,16.75,0.39,3.0,15.8,33,29.75
2024-05-23,105,1021,Naples,Online,0,25.79,0.005,6.0,17.0,28,148.35
2024-05-23,106,1039,rome,Online,0,35.18,0.364,5.0,15.6,31,110.54
2024-05-23,117,1000,Rome,Retail,0,37.37,0.034,10.0,6.4,34,370.78
2024-05-24,104,1064,,Online,0,25.76,0.31,8.0,19.9,36,140.56
2024-05-24,119,1062,rome,Wholesale,0,16.3,0.091,10.0,17.8,61,148.68
2024-05-24,102,1053,N/A,Online,0,22.97,0.304,17.0,22.1,81,269.18
2024-05-24,106,1041,milan,Online,0,38.03,0.183,4.0,16.3,71,140.16
2024-05-24,113,1020,milan,Retail,0,9.78,,3.0,10.8,50,24.44
